Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Recommendation_Frequency_Score,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,transaction,Purchase_Categories_List
2023-06-07 23:10:09,60,Prefer not to say,Once a month,Clothing and Fashion;others,Sometimes,Multiple times a day,Category Browsing,Multiple pages,4,Yes,Never,Changed my mind or no longer need the item,Never,No,Moderately,Sometimes,2,Yes,3,5,Competitive prices,No problems with Amazon,420509,"['Clothing and Fashion', 'Other']"
2023-06-07 22:39:21,17,Male,Once a month,others,Yes,Multiple times a day,Category Browsing,Multiple pages,3,Yes,Rarely,Changed my mind or no longer need the item,Often,Yes,Never,Yes,3,Sometimes,1,3,Customer service,Nothing,283016,['Other']
2023-06-09 09:35:19,9,Male,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,No,Rarely,Category Browsing,First page,5,No,Often,Changed my mind or no longer need the item,Often,No,Moderately,Yes,1,Sometimes,5,5,All the above,Add more familiar brands to the list,168397,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-06 20:56:17,5,Prefer not to say,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Few times a month,Category Browsing,First page,4,No,Always,Other,Never,No,Occasionally,Sometimes,5,Yes,3,1,Wide product selection,I have no problem with Amazon yet. But others tell me about the refund issues,786717,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-09 09:31:57,67,Female,Multiple times a week,Beauty and Personal Care;others,Sometimes,Few times a month,Other,Multiple pages,1,No,Sometimes,Changed my mind or no longer need the item,Rarely,No,Heavily,Yes,3,Sometimes,3,4,Customer service,User interface,988894,"['Beauty and Personal Care', 'Other']"
2023-06-08 18:00:20,49,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Rarely,Keyword Search,First page,2,Yes,Rarely,Changed my mind or no longer need the item,Never,No,Rarely,Sometimes,2,Yes,4,5,Competitive prices,Not specified,469219,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 22:39:21,31,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,Category Browsing,First page,4,Yes,Sometimes,Changed my mind or no longer need the item,Often,No,Moderately,Yes,2,Yes,4,3,Not specified,No problems with Amazon,806724,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-05 00:05:20,15,Other,Multiple times a week,Clothing and Fashion;Home and Kitchen;others,No,Few times a week,Filter,Multiple pages,2,Maybe,Sometimes,Other,Sometimes,No,Rarely,Yes,1,Yes,1,1,User-friendly website/app interface,UI,458404,"['Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-07 21:18:55,61,Other,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,Category Browsing,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Yes,4,Yes,5,4,Product recommendations,Shipping speed and reliability,895165,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-08 17:08:27,38,Prefer not to say,Once a week,Groceries and Gourmet Food;Clothing and Fashion,Yes,Rarely,Other,First page,5,Yes,Sometimes,Other,Sometimes,Yes,Never,Sometimes,3,No,1,1,Not specified,User interface,845762,"['Groceries and Gourmet Food', 'Clothing and Fashion']"
2023-06-09 15:24:36,40,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen;others,Sometimes,Few times a month,Other,First page,3,Maybe,Always,High shipping costs,Sometimes,Yes,Rarely,Yes,5,Yes,4,1,Wide product selection,Reducing packaging waste,743851,"['Groceries and Gourmet Food', 'Home and Kitchen', 'Other']"
2023-06-11 22:42:48,33,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care,Sometimes,Few times a month,Not specified,First page,4,Yes,Never,Changed my mind or no longer need the item,Never,Yes,Heavily,Yes,1,Sometimes,4,3,Quick delivery,Not specified,858484,"['Groceries and Gourmet Food', 'Beauty and Personal Care']"
2023-06-05 04:26:25,58,Prefer not to say,Multiple times a week,Beauty and Personal Care;others,Yes,Rarely,Category Browsing,First page,2,Maybe,Always,Changed my mind or no longer need the item,Sometimes,No,Rarely,Yes,1,Sometimes,2,1,Customer service,Nil,719456,"['Beauty and Personal Care', 'Other']"
2023-06-06 18:44:50,3,Prefer not to say,Once a month,Clothing and Fashion;Home and Kitchen;others,Yes,Rarely,Not specified,Multiple pages,5,Yes,Rarely,Other,Often,Yes,Occasionally,Sometimes,4,Yes,4,4,User-friendly website/app interface,Shipping speed and reliability,314230,"['Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-09 10:26:26,29,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,Sometimes,Multiple times a day,Other,Multiple pages,1,No,Often,Found a better price elsewhere,Never,No,Rarely,Yes,4,Yes,5,2,All the above,Nil,179677,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-07 18:30:43,13,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;others,Sometimes,Few times a week,Category Browsing,Multiple pages,2,Yes,Rarely,Changed my mind or no longer need the item,Never,No,Moderately,No,2,Yes,5,3,Not specified,Reducing packaging waste,114920,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Other']"
2023-06-08 03:24:37,28,Prefer not to say,Once a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Rarely,Category Browsing,First page,3,Maybe,Sometimes,Found a better price elsewhere,Always,Yes,Occasionally,No,5,No,5,2,Product recommendations,Shipping speed and reliability,745511,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 12:13:39,37,Prefer not to say,Multiple times a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Multiple times a day,Filter,Multiple pages,4,No,Often,Other,Rarely,No,Occasionally,Sometimes,3,Sometimes,2,5,Wide product selection,Product quality and accuracy,353679,"['Beauty and Personal Care', 'Home and Kitchen']"
2023-06-05 13:28:44,37,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,Yes,Multiple times a day,Keyword Search,Multiple pages,2,Maybe,Sometimes,Found a better price elsewhere,Never,No,Moderately,Sometimes,4,Yes,2,2,Customer service,Nothing,458183,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-05 00:39:14,11,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion,Yes,Rarely,Not specified,Multiple pages,2,Maybe,Never,Found a better price elsewhere,Sometimes,Yes,Heavily,No,1,Sometimes,1,5,User-friendly website/app interface,Nil,612764,"['Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-07 12:29:31,21,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,Keyword Search,First page,3,Maybe,Rarely,Other,Rarely,Yes,Rarely,No,2,Yes,4,4,User-friendly website/app interface,Scrolling option would be much better than going to next page,963588,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-06 18:38:49,13,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Yes,Few times a month,Not specified,First page,4,Yes,Never,Changed my mind or no longer need the item,Rarely,No,Moderately,Sometimes,3,Sometimes,4,1,Customer service,Quality of product is very poor according to the big offers,544092,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-06 19:23:25,26,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Rarely,Other,Multiple pages,2,Yes,Rarely,Changed my mind or no longer need the item,Never,Yes,Moderately,Yes,1,Sometimes,3,5,Quick delivery,Customer service responsiveness,750408,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-05 14:21:37,56,Prefer not to say,Less than once a month,Groceries and Gourmet Food;Clothing and Fashion;others,Sometimes,Multiple times a day,Not specified,First page,5,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,Sometimes,4,Yes,4,4,Product recommendations,Irrelevant product suggestions,153157,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Other']"
2023-06-07 11:48:25,32,Prefer not to say,Few times a month,Clothing and Fashion;others,Sometimes,Multiple times a day,Not specified,Multiple pages,2,Maybe,Sometimes,High shipping costs,Rarely,No,Occasionally,Yes,4,Yes,3,3,Customer service,Add more familiar brands to the list,460334,"['Clothing and Fashion', 'Other']"
2023-06-05 10:36:38,18,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Rarely,Keyword Search,First page,5,Yes,Always,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Sometimes,4,Sometimes,1,4,Wide product selection,Not specified,931163,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion']"
2023-06-08 03:28:23,55,Prefer not to say,Multiple times a week,Home and Kitchen;others,Sometimes,Multiple times a day,Other,First page,1,No,Always,Found a better price elsewhere,Rarely,Yes,Moderately,No,3,No,4,2,Customer service,User interface of app,993046,"['Home and Kitchen', 'Other']"
2023-06-09 19:24:06,15,Other,Less than once a month,Clothing and Fashion,No,Few times a week,Other,Multiple pages,2,Yes,Always,Found a better price elsewhere,Always,Yes,Rarely,No,4,No,1,4,Customer service,Irrelevant product suggestions,927319,['Clothing and Fashion']
2023-06-11 14:07:39,60,Prefer not to say,Multiple times a week,Clothing and Fashion;Home and Kitchen;others,Yes,Multiple times a day,Filter,Multiple pages,2,Maybe,Rarely,Other,Often,Yes,Rarely,Yes,4,No,5,2,All the above,Nil,242428,"['Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-06 20:57:23,50,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,No,Rarely,Keyword Search,First page,1,Yes,Often,Found a better price elsewhere,Rarely,Yes,Moderately,Sometimes,2,Yes,1,5,Product recommendations,better app interface and lower shipping charges,870136,"['Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
2023-06-08 17:34:27,45,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,No,Multiple times a day,Keyword Search,Multiple pages,5,No,Always,Found a better price elsewhere,Often,Yes,Never,Sometimes,5,Yes,3,3,Wide product selection,Scrolling option would be much better than going to next page,366350,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-11 23:15:03,63,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,Other,Multiple pages,5,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,4,No,4,4,Wide product selection,Irrelevant product suggestions,894848,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-10 10:49:42,42,Female,Once a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,No,Rarely,Not specified,First page,5,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,1,Sometimes,3,5,Customer service,Customer service responsiveness,265058,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Home and Kitchen', 'Other']"
2023-06-07 06:09:58,55,Male,Few times a month,Beauty and Personal Care;others,Yes,Multiple times a day,Keyword Search,Multiple pages,5,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Never,No,4,Sometimes,2,2,User-friendly website/app interface,User interface of app,290761,"['Beauty and Personal Care', 'Other']"
2023-06-06 11:20:53,65,Male,Multiple times a week,others,Yes,Multiple times a day,Category Browsing,Multiple pages,5,No,Never,Changed my mind or no longer need the item,Always,Yes,Heavily,Sometimes,4,Yes,1,4,Competitive prices,Customer service responsiveness,688605,['Other']
2023-06-04 22:37:00,48,Female,Less than once a month,Beauty and Personal Care;Home and Kitchen,No,Multiple times a day,Keyword Search,First page,4,Yes,Always,Found a better price elsewhere,Never,No,Occasionally,No,5,Sometimes,4,5,Quick delivery,Nothing,267363,"['Beauty and Personal Care', 'Home and Kitchen']"
2023-06-07 14:11:50,45,Prefer not to say,Once a month,Beauty and Personal Care,No,Few times a month,Filter,Multiple pages,2,Yes,Sometimes,High shipping costs,Rarely,Yes,Rarely,No,2,Yes,5,1,User-friendly website/app interface,Product quality and accuracy,342923,['Beauty and Personal Care']
2023-06-07 14:09:49,29,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,Keyword Search,First page,1,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Rarely,No,3,Yes,1,1,Wide product selection,User interface of app,453643,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Home and Kitchen']"
2023-06-12 15:54:44,8,Female,Less than once a month,Groceries and Gourmet Food;Clothing and Fashion,Yes,Few times a week,Category Browsing,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Occasionally,No,2,Yes,5,4,Customer service,Irrelevant product suggestions,305111,"['Groceries and Gourmet Food', 'Clothing and Fashion']"
2023-06-06 18:45:07,16,Prefer not to say,Less than once a month,Clothing and Fashion;others,Yes,Rarely,Not specified,First page,2,No,Rarely,Found a better price elsewhere,Sometimes,No,Never,No,4,Sometimes,4,3,User-friendly website/app interface,UI,680550,"['Clothing and Fashion', 'Other']"
2023-06-07 16:46:12,19,Other,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Yes,Few times a month,Filter,Multiple pages,3,Maybe,Never,High shipping costs,Always,No,Never,No,2,Sometimes,5,2,Product recommendations,Add more familiar brands to the list,797553,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-05 22:06:15,29,Other,Once a month,Beauty and Personal Care,Sometimes,Rarely,Category Browsing,First page,2,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,Yes,Rarely,Yes,3,Sometimes,4,3,Competitive prices,Not specified,784195,['Beauty and Personal Care']
2023-06-08 21:17:38,67,Prefer not to say,Once a month,Groceries and Gourmet Food;Home and Kitchen;others,Sometimes,Multiple times a day,Not specified,First page,4,No,Sometimes,Found a better price elsewhere,Often,Yes,Never,No,2,Sometimes,1,3,Quick delivery,Not specified,658490,"['Groceries and Gourmet Food', 'Home and Kitchen', 'Other']"
2023-06-08 17:23:08,44,Other,Few times a month,Clothing and Fashion;others,No,Multiple times a day,Not specified,Multiple pages,4,Maybe,Often,Changed my mind or no longer need the item,Always,No,Heavily,No,1,Yes,5,1,Quick delivery,Nil,739488,"['Clothing and Fashion', 'Other']"
2023-06-04 23:27:53,10,Other,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Multiple times a day,Other,Multiple pages,3,Maybe,Often,High shipping costs,Sometimes,No,Occasionally,Yes,3,Sometimes,1,4,Wide product selection,Customer service responsiveness,507435,"['Beauty and Personal Care', 'Clothing and Fashion', 'Home and Kitchen']"
2023-06-07 13:25:26,35,Other,Once a month,Groceries and Gourmet Food;Clothing and Fashion;others,Yes,Rarely,Keyword Search,First page,2,Yes,Never,High shipping costs,Sometimes,No,Rarely,No,2,Sometimes,4,5,All the above,No problems with Amazon,575640,"['Groceries and Gourmet Food', 'Clothing and Fashion', 'Other']"
2023-06-11 09:31:41,52,Other,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;others,No,Rarely,Other,First page,1,Yes,Rarely,High shipping costs,Sometimes,No,Moderately,Yes,5,Yes,5,1,All the above,Customer service responsiveness,451463,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Other']"
2023-06-07 21:18:55,63,Prefer not to say,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;others,Sometimes,Few times a week,Filter,First page,5,Yes,Never,High shipping costs,Rarely,No,Heavily,No,2,No,2,5,Competitive prices,Reducing packaging waste,565915,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Other']"
2023-06-07 16:10:33,36,Prefer not to say,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;others,No,Few times a week,Category Browsing,First page,3,Maybe,Sometimes,High shipping costs,Never,Yes,Heavily,Sometimes,4,No,4,1,Not specified,Scrolling option would be much better than going to next page,991516,"['Groceries and Gourmet Food', 'Beauty and Personal Care', 'Clothing and Fashion', 'Other']"
